"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","2","Events","CE","DOMAIN","Domain Abbreviation","Char","","",,"CE","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Events","CE","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Events","CE","CESEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","5","Events","CE","CEGRPID","Group ID","Char","","",,"","Identifier","Used to link together a block of related records for a subject within a domain.","Perm"
"SDTMIG v3.4","6","Events","CE","CEREFID","Reference ID","Char","","",,"","Identifier","Internal or external identifier (e.g., lab specimen ID, UUID for an ECG waveform or medical image).","Perm"
"SDTMIG v3.4","7","Events","CE","CESPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined identifier.","Perm"
"SDTMIG v3.4","8","Events","CE","CETERM","Reported Term for the Clinical Event","Char","","",,"","Topic","Term for the medical condition or event. Most likely preprinted on CRF.","Req"
"SDTMIG v3.4","9","Events","CE","CEDECOD","Dictionary-Derived Term","Char","","",,"","Synonym Qualifier","Controlled terminology for the name of the clinical event. The sponsor is expected to provide the dictionary name and version used to map the terms utilizing the external codelist element in the Define-XML document.","Perm"
"SDTMIG v3.4","10","Events","CE","CECAT","Category for the Clinical Event","Char","","",,"","Grouping Qualifier","Used to define a category of related records.","Perm"
"SDTMIG v3.4","11","Events","CE","CESCAT","Subcategory for the Clinical Event","Char","","",,"","Grouping Qualifier","A further categorization of the condition or event.","Perm"
"SDTMIG v3.4","12","Events","CE","CEPRESP","Clinical Event Pre-specified","Char","C66742","",,"","Variable Qualifier","Used to indicate whether the event in CETERM was prespecified. Value is ""Y"" for prespecified events and null for spontaneously reported events.","Perm"
"SDTMIG v3.4","13","Events","CE","CEOCCUR","Clinical Event Occurrence","Char","C66742","",,"","Record Qualifier","Used when the occurrence of specific events is solicited, to indicate whether or not a clinical event occurred. Values are null for spontaneously reported events.","Perm"
"SDTMIG v3.4","14","Events","CE","CESTAT","Completion Status","Char","C66789","",,"","Record Qualifier","The status indicates that a question from a prespecified list was not answered.","Perm"
"SDTMIG v3.4","15","Events","CE","CEREASND","Reason Clinical Event Not Collected","Char","","",,"","Record Qualifier","Describes the reason clinical event data was not collected. Used in conjunction with CESTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","16","Events","CE","CEBODSYS","Body System or Organ Class","Char","","",,"","Record Qualifier","Dictionary-derived. Body system or organ class that is involved in an event or measurement from a standard hierarchy (e.g., MedDRA). When using a multi-axial dictionary such as MedDRA, this should contain the SOC used for the sponsor's analyses and summary tables, which may not necessarily be the primary SOC.","Perm"
"SDTMIG v3.4","17","Events","CE","CESEV","Severity/Intensity","Char","C165643","",,"","Record Qualifier","The severity or intensity of the event. Examples: ""MILD"", ""MODERATE"", ""SEVERE"".","Perm"
"SDTMIG v3.4","18","Events","CE","CETOXGR","Standard Toxicity Grade","Char","","",,"","Record Qualifier","Toxicity grade according to a standard toxicity scale (e.g., Common Terminology Criteria for Adverse Events (CTCAE) v3.0). Sponsor should specify name of the scale and version used in the metadata. If value is from a numeric scale, represent only the number (e.g., ""2"", not ""Grade 2"").","Perm"
"SDTMIG v3.4","19","Events","CE","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the clinical event started.","Perm"
"SDTMIG v3.4","20","Events","CE","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the start date/time of the clinical event.","Perm"
"SDTMIG v3.4","21","Events","CE","CEDTC","Date/Time of Event Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time for the clinical event observation represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","22","Events","CE","CESTDTC","Start Date/Time of Clinical Event","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time of the clinical event represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","23","Events","CE","CEENDTC","End Date/Time of Clinical Event","Char","","","ISO 8601 datetime or interval","","Timing","End date/time of the clinical event, represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","24","Events","CE","CEDY","Study Day of Event Collection","Num","","",,"","Timing","Study day of clinical event collection, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics. This formula should be consistent across the submission.","Perm"
"SDTMIG v3.4","25","Events","CE","CESTDY","Study Day of Start of Event","Num","","",,"","Timing","Actual study day of start of the clinical event expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","26","Events","CE","CEENDY","Study Day of End of Event","Num","","",,"","Timing","Actual study day of end of the clinical event expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","27","Events","CE","CESTRF","Start Relative to Reference Period","Char","C66728","",,"","Timing","Describes the start of the clinical event relative to the sponsor-defined reference period. The sponsor-defined reference period is a continuous period of time defined by a discrete starting point and a discrete ending point (represented by RFSTDTC and RFENDTC in Demographics). \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.","Perm"
"SDTMIG v3.4","28","Events","CE","CEENRF","End Relative to Reference Period","Char","C66728","",,"","Timing","Describes the end of the event relative to the sponsor-defined reference period. The sponsor-defined reference period is a continuous period of time defined by a discrete starting point and a discrete ending point (represented by RFSTDTC and RFENDTC in Demographics). \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.","Perm"
"SDTMIG v3.4","29","Events","CE","CESTRTPT","Start Relative to Reference Time Point","Char","C66728","",,"","Timing","Identifies the start of the observation as being before or after the reference time point defined by variable CESTTPT. \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.","Perm"
"SDTMIG v3.4","30","Events","CE","CESTTPT","Start Reference Time Point","Char","","",,"","Timing","Description or date/time in ISO 8601 character format of the sponsor-defined reference point referred to by --STRTPT. Examples: ""2003-12-15"", ""VISIT 1"".","Perm"
"SDTMIG v3.4","31","Events","CE","CEENRTPT","End Relative to Reference Time Point","Char","C66728","",,"","Timing","Identifies the end of the observation as being before or after the sponsor-defined reference time point defined by variable CEENTPT. \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.","Perm"
"SDTMIG v3.4","32","Events","CE","CEENTPT","End Reference Time Point","Char","","",,"","Timing","Description or date/time in ISO 8601 character format of the reference point referred to by CEENRTPT. Examples: ""2003-12-25"", ""VISIT 2"".","Perm"
"SDTMIG v3.4","1","Events","DS","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Events","DS","DOMAIN","Domain Abbreviation","Char","","",,"DS","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Events","DS","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Events","DS","DSSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","5","Events","DS","DSGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject.","Perm"
"SDTMIG v3.4","6","Events","DS","DSREFID","Reference ID","Char","","",,"","Identifier","Internal or external identifier.","Perm"
"SDTMIG v3.4","7","Events","DS","DSSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a Disposition page.","Perm"
"SDTMIG v3.4","8","Events","DS","DSTERM","Reported Term for the Disposition Event","Char","","",,"","Topic","Verbatim name of the event or protocol milestone. Some terms in DSTERM will match DSDECOD, but others, such as ""Subject moved"", will map to controlled terminology in DSDECOD, such as ""LOST TO FOLLOW-UP"".","Req"
"SDTMIG v3.4","9","Events","DS","DSDECOD","Standardized Disposition Term","Char","C66727; C114118; C150811","",,"","Synonym Qualifier","Controlled terminology for the name of disposition event or protocol milestone. Examples of protocol milestones: ""INFORMED CONSENT OBTAINED"", ""RANDOMIZED"". There are separate codelists used for DSDECOD where the choice depends on the value of DSCAT. Codelist ""NCOMPLT"" is used for disposition events, codelist ""PROTMLST"" is used for protocol milestones, and codelist ""OTHEVENT"" is used for other events.","Req"
"SDTMIG v3.4","10","Events","DS","DSCAT","Category for Disposition Event","Char","C74558","",,"","Grouping Qualifier","Used to define a category of related records.","Exp"
"SDTMIG v3.4","11","Events","DS","DSSCAT","Subcategory for Disposition Event","Char","C170443","",,"","Grouping Qualifier","A further categorization of DSCAT (e.g., ""STUDY PARTICIPATION"", ""STUDY TREATMENT"" when DSCAT = ""DISPOSITION EVENT""). The variable may be subject to controlled terminology for other categories of disposition event records.","Perm"
"SDTMIG v3.4","12","Events","DS","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the start date/time of the event.","Perm"
"SDTMIG v3.4","13","Events","DS","DSDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of the disposition observation represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","14","Events","DS","DSSTDTC","Start Date/Time of Disposition Event","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time of the disposition event in ISO 8601 character format.","Exp"
"SDTMIG v3.4","15","Events","DS","DSDY","Study Day of Collection","Num","","",,"","Timing","Study day of collection of event relative to the sponsor-defined RFSTDTC.","Perm"
"SDTMIG v3.4","16","Events","DS","DSSTDY","Study Day of Start of Disposition Event","Num","","",,"","Timing","Study day of start of event relative to the sponsor-defined RFSTDTC.","Exp"
"SDTMIG v3.4","1","Events","DV","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
